time,temperature_2m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,sunshine_duration,cloud_cover
2026-03-05 17:00:00,6.9,17,2,14.999999999999998,15.1,17,810.13,87
2026-03-05 18:00:00,6.5,0,0,0,0,0,0,100
2026-03-05 19:00:00,5.8,0,0,0,0,0,0,100
2026-03-05 20:00:00,4.3,0,0,0,0,0,0,100
2026-03-05 21:00:00,2.5,0,0,0,0,0,0,100
2026-03-05 22:00:00,2,0,0,0,0,0,0,100
2026-03-05 23:00:00,1.5,0,0,0,0,0,0,100
2026-03-06 00:00:00,1.1,0,0,0,0,0,0,100
2026-03-06 01:00:00,0.9,0,0,0,0,0,0,100
2026-03-06 02:00:00,0.4,0,0,0,0,0,0,100
2026-03-06 03:00:00,0,0,0,0,0,0,0,100
2026-03-06 04:00:00,-0.3,0,0,0,0,0,0,100
2026-03-06 05:00:00,-0.4,0,0,0,0,0,0,95
2026-03-06 06:00:00,-0.5,4,0,4,0,4,0,100
2026-03-06 07:00:00,-0.5,52,1,51,5.1,52,0,100
2026-03-06 08:00:00,0.3,164,37,127,96.4,164,0,91
2026-03-06 09:00:00,0.9,326,117,209,216.9,326,1093.41,85
2026-03-06 10:00:00,1.9,503,231.00000000000003,272,353.00000000000006,503,3600,76
2026-03-06 11:00:00,2.7,656,367,289,509.09999999999997,656,3600,66
2026-03-06 12:00:00,3.5,650,367,283,500,650,3600,64
2026-03-06 13:00:00,3.9,473.99999999999994,197,277,284.3,473.99999999999994,3600,71
2026-03-06 14:00:00,3.8,310,84,226,139.8,310,3600,97
2026-03-06 15:00:00,3.6,194,32,162,69,194,2394.02,100
2026-03-06 16:00:00,3.3,145,45,100,154.7,145,270.39,87
2026-03-06 17:00:00,2.6,43,10,33,74.3,43,2840.98,51
2026-03-06 18:00:00,1.5,0,0,0,0,0,261.38,34
2026-03-06 19:00:00,0.5,0,0,0,0,0,0,21
2026-03-06 20:00:00,0,0,0,0,0,0,0,100
2026-03-06 21:00:00,-0.4,0,0,0,0,0,0,100
2026-03-06 22:00:00,-0.5,0,0,0,0,0,0,100
2026-03-06 23:00:00,-0.6,0,0,0,0,0,0,100
2026-03-07 00:00:00,-0.6,0,0,0,0,0,0,100
2026-03-07 01:00:00,-0.6,0,0,0,0,0,0,100
2026-03-07 02:00:00,-1,0,0,0,0,0,0,100
2026-03-07 03:00:00,-1.1,0,0,0,0,0,0,100
2026-03-07 04:00:00,-1.4,0,0,0,0,0,0,0
2026-03-07 05:00:00,-1.6,0,0,0,0,0,0,0
2026-03-07 06:00:00,-1.9,11,2,9,22.9,11,0,0
2026-03-07 07:00:00,-2.1,144,73,71,360.5,144,0,0
2026-03-07 08:00:00,-1.2,348,234,114,602.1,348,3600,0
2026-03-07 09:00:00,0.3,536,398,138,731.1,536,3600,0
2026-03-07 10:00:00,1.8,680,530,150,803.7999999999998,680,3600,0
2026-03-07 11:00:00,3.5,765,610,155,840.8,765,3600,0
2026-03-07 12:00:00,4.9,782,628,154,850.4,782,3600,0
2026-03-07 13:00:00,6,729,583,146,836.1,729,3600,0
2026-03-07 14:00:00,6.7,612,480,132,793.6,612,3600,0
2026-03-07 15:00:00,7.1,442,329,113,703.8,442,3600,0
2026-03-07 16:00:00,7,241,156,85,529.9,241,3600,0
2026-03-07 17:00:00,6.5,57,23,34,168.8,57,3600,0
2026-03-07 18:00:00,5.6,0,0,0,0,0,3504.79,0
2026-03-07 19:00:00,4.4,0,0,0,0,0,0,0
2026-03-07 20:00:00,3.6,0,0,0,0,0,0,13
2026-03-07 21:00:00,2.9,0,0,0,0,0,0,59
2026-03-07 22:00:00,2.3,0,0,0,0,0,0,63
2026-03-07 23:00:00,1.8,0,0,0,0,0,0,26
2026-03-08 00:00:00,1.4,0,0,0,0,0,0,84
2026-03-08 01:00:00,1.1,0,0,0,0,0,0,75
2026-03-08 02:00:00,0.7,0,0,0,0,0,0,27
2026-03-08 03:00:00,0.5,0,0,0,0,0,0,100
2026-03-08 04:00:00,0.3,0,0,0,0,0,0,100
2026-03-08 05:00:00,0.2,0,0,0,0,0,0,42
2026-03-08 06:00:00,0.1,11,0,11,0,11,0,8
2026-03-08 07:00:00,0,104,12,92,57.8,104,0,100
2026-03-08 08:00:00,1.4,236,37,199,93.99999999999999,236,0,100
2026-03-08 09:00:00,3.2,341,47,294,85.5,341,1019.89,100
2026-03-08 10:00:00,5.4,424,87,337,131,424,766.47,100
2026-03-08 11:00:00,7,307,58,249,79.4,307,2129.61,95
2026-03-08 12:00:00,7.8,307,38,269,51.1,307,582.91,100
2026-03-08 13:00:00,8.5,335,72,263,102.6,335,0,100
2026-03-08 14:00:00,9.4,446,211,235,346.6,446,1278.94,77
2026-03-08 15:00:00,9.9,292,66,226,140.1,292,3600,100
2026-03-08 16:00:00,9.8,175,36,139,120.8,175,2402.31,100
2026-03-08 17:00:00,9.5,46,4,42,29,46,1825.17,96
2026-03-08 18:00:00,8.9,0,0,0,0,0,0,100
2026-03-08 19:00:00,7.6,0,0,0,0,0,0,100
2026-03-08 20:00:00,6.6,0,0,0,0,0,0,100
2026-03-08 21:00:00,5.8,0,0,0,0,0,0,100
2026-03-08 22:00:00,5.4,0,0,0,0,0,0,100
2026-03-08 23:00:00,5.3,0,0,0,0,0,0,99
2026-03-09 00:00:00,5.4,0,0,0,0,0,0,88
2026-03-09 01:00:00,4.5,0,0,0,0,0,0,62
2026-03-09 02:00:00,3.4,0,0,0,0,0,0,15
2026-03-09 03:00:00,2.7,0,0,0,0,0,0,0
2026-03-09 04:00:00,2.2,0,0,0,0,0,0,0
2026-03-09 05:00:00,1.7,0,0,0,0,0,0,13
2026-03-09 06:00:00,1.3,13,2,11,21.6,13,0,29
2026-03-09 07:00:00,1.2,147,75,72,352.8,147,0,0
2026-03-09 08:00:00,2.7,353,240,113,602,353,3600,0
2026-03-09 09:00:00,4.7,541,407,134,734.1000000000001,541,3600,0
2026-03-09 10:00:00,6.6,687,543,144,811.6,687,3600,0
2026-03-09 11:00:00,7.8,775.9999999999999,628,148,854.5999999999999,775.9999999999999,3600,0
2026-03-09 12:00:00,8.5,795,648,147,867.0000000000001,795,3600,0
2026-03-09 13:00:00,8.9,743,601,142,851.6,743,3600,0
2026-03-09 14:00:00,9.3,626,493,133,804.5,626,3600,0
2026-03-09 15:00:00,9,454,337,117,709.7,454,3600,0
2026-03-09 16:00:00,8.4,250,160,90,530.9,250,3600,0
2026-03-09 17:00:00,7.5,61,24,37,171.8,61,3600,0
2026-03-09 18:00:00,6.4,0,0,0,0,0,3600,0
2026-03-09 19:00:00,5,0,0,0,0,0,0,0
2026-03-09 20:00:00,3.7,0,0,0,0,0,0,0
2026-03-09 21:00:00,2.8,0,0,0,0,0,0,0
2026-03-09 22:00:00,2,0,0,0,0,0,0,0
2026-03-09 23:00:00,1.4,0,0,0,0,0,0,0
2026-03-10 00:00:00,1.1,0,0,0,0,0,0,0
2026-03-10 01:00:00,0.9,0,0,0,0,0,0,0
2026-03-10 02:00:00,0.9,0,0,0,0,0,0,0
2026-03-10 03:00:00,1,0,0,0,0,0,0,11
2026-03-10 04:00:00,1,0,0,0,0,0,0,11
2026-03-10 05:00:00,1,0,0,0,0,0,0,55
2026-03-10 06:00:00,1,15,3,12,31.600000000000005,15,0,0
2026-03-10 07:00:00,1,144,65,79,298.7,144,0,52
2026-03-10 08:00:00,3.2,341,215,126,532.5,341,3600,2
2026-03-10 09:00:00,5.9,522,367,155,656.1,522,3600,78
2026-03-10 10:00:00,9,659,484.99999999999994,174,719.7,659,3600,63
2026-03-10 11:00:00,11.5,747,582.9999999999999,164,788.3,747,3600,78
2026-03-10 12:00:00,13.5,768,619,149,823.3,768,3600,32
2026-03-10 13:00:00,14.8,717,578,139,814.1,717,3600,25
2026-03-10 14:00:00,15.3,593,447,146,724.8,593,3600,59
2026-03-10 15:00:00,15.5,431,308,122.99999999999999,643.6,431,3600,37
2026-03-10 16:00:00,15.3,242,156,86,511.7,242,3600,41
2026-03-10 17:00:00,14.6,61,25,36,176.9,61,3600,0
2026-03-10 18:00:00,13.4,0,0,0,0,0,3600,58
2026-03-10 19:00:00,11.8,0,0,0,0,0,0,44
2026-03-10 20:00:00,10.3,0,0,0,0,0,0,100
2026-03-10 21:00:00,9.5,0,0,0,0,0,0,100
2026-03-10 22:00:00,8.2,0,0,0,0,0,0,100
2026-03-10 23:00:00,7.4,0,0,0,0,0,0,100
2026-03-11 00:00:00,7,0,0,0,0,0,0,100
2026-03-11 01:00:00,6.8,0,0,0,0,0,0,100
2026-03-11 02:00:00,7.1,0,0,0,0,0,0,83
2026-03-11 03:00:00,7.1,0,0,0,0,0,0,83
2026-03-11 04:00:00,7.1,0,0,0,0,0,0,81
2026-03-11 05:00:00,7,0,0,0,0,0,0,81
2026-03-11 06:00:00,6.8,10,1,9,10.2,10,0,74
2026-03-11 07:00:00,6.9,88,21,67,94.3,88,0,92
2026-03-11 08:00:00,7.5,218,65,153,159,218,1028.15,92
2026-03-11 09:00:00,9,373,141,232,249.80000000000004,373,2969.34,89
2026-03-11 10:00:00,10.9,491.00000000000006,225,266,331.5,491.00000000000006,3600,83
2026-03-11 11:00:00,12.6,650,379,271,509.29999999999995,650,3600,76
2026-03-11 12:00:00,14.1,743,537,206,710.0999999999999,743,3600,33
2026-03-11 13:00:00,15.2,668,468,200,655.4,668,3600,31
2026-03-11 14:00:00,15.2,542,348,194,560.7,542,3600,44
2026-03-11 15:00:00,15.2,383,205,178,425.1,383,3600,73
2026-03-11 16:00:00,14.2,207,89,118,288.7,207,3600,76
2026-03-11 17:00:00,11.6,54,12,42,83.9,54,3600,55
2026-03-11 18:00:00,9,0,0,0,0,0,1450.12,47
2026-03-11 19:00:00,7.1,0,0,0,0,0,0,28
2026-03-11 20:00:00,5.8,0,0,0,0,0,0,32
2026-03-11 21:00:00,5.1,0,0,0,0,0,0,39
2026-03-11 22:00:00,4.5,0,0,0,0,0,0,52
2026-03-11 23:00:00,4.1,0,0,0,0,0,0,70
2026-03-12 00:00:00,3.8,0,0,0,0,0,0,82
2026-03-12 01:00:00,3.6,0,0,0,0,0,0,89
2026-03-12 02:00:00,3.7,0,0,0,0,0,0,87
2026-03-12 03:00:00,3.6,0,0,0,0,0,0,88
2026-03-12 04:00:00,3.4,0,0,0,0,0,0,90
2026-03-12 05:00:00,3.2,0,0,0,0,0,0,93
2026-03-12 06:00:00,3.2,14,1,13,11.8,14,0,87
2026-03-12 07:00:00,3.4,133,42,91,184.3,133,0,68
2026-03-12 08:00:00,4.1,336,169,167,408.2,336,3600,58
2026-03-12 09:00:00,5.5,536,358,178,628.7,536,3600,43
2026-03-12 10:00:00,7.3,690.0000000000001,530,160,775.3,690.0000000000001,3600,22
2026-03-12 11:00:00,9.1,776,618,158,825.2,776,3600,0
2026-03-12 12:00:00,10.3,794,634.9999999999999,159,834.8000000000001,794,3600,0
2026-03-12 13:00:00,10.7,741,586,155,815.9,741,3600,5
2026-03-12 14:00:00,10.8,626,482.99999999999994,143,773.4,626,3600,0
2026-03-12 15:00:00,10.5,456,331,125,681.3,456,3600,0
2026-03-12 16:00:00,9.7,253,158,95,506.9,253,3600,0
2026-03-12 17:00:00,8.6,66,25.000000000000004,41,193.1,66,3600,0
2026-03-12 18:00:00,7,0,0,0,0,0,3600,0
2026-03-12 19:00:00,5.6,0,0,0,0,0,0,0
2026-03-12 20:00:00,4.4,0,0,0,0,0,0,0
2026-03-12 21:00:00,3.7,0,0,0,0,0,0,0
2026-03-12 22:00:00,3.1,0,0,0,0,0,0,0
2026-03-12 23:00:00,2.7,0,0,0,0,0,0,1
2026-03-13 00:00:00,2.3,0,0,0,0,0,0,87
2026-03-13 01:00:00,1.5,0,0,0,0,0,0,10
2026-03-13 02:00:00,0.3,0,0,0,0,0,0,0
2026-03-13 03:00:00,0,0,0,0,0,0,0,0
2026-03-13 04:00:00,-0.1,0,0,0,0,0,0,0
2026-03-13 05:00:00,-0.2,0,0,0,0,0,0,0
2026-03-13 06:00:00,0,20,4,16,45.8,20,0,0
2026-03-13 07:00:00,0.2,162,80,82,343.3,162,0.68,0
2026-03-13 08:00:00,3,367,241,125.99999999999999,575.1,367,3600,0
2026-03-13 09:00:00,6.3,555,410,145,713.7999999999998,555,3600,0
2026-03-13 10:00:00,10.2,699.9999999999999,549,151,797.4,699.9999999999999,3600,0
2026-03-13 11:00:00,13.2,783,632,151,838.8,783,3600,3
2026-03-13 12:00:00,15.4,789.9999999999999,627,163,819.6,789.9999999999999,3600,44
2026-03-13 13:00:00,16.4,730,566,163.99999999999997,783.5,730,3600,25
2026-03-13 14:00:00,16.3,616,472,144,751.2,616,3600,58
2026-03-13 15:00:00,16.6,364,161,203.00000000000003,328.90000000000003,364,3600,21
2026-03-13 16:00:00,16,152,16,136,50.800000000000004,152,3600,100
2026-03-13 17:00:00,15.3,39,0,39,0,39,0,100
2026-03-13 18:00:00,14.5,0,0,0,0,0,0,100
2026-03-13 19:00:00,13.1,0,0,0,0,0,0,100
2026-03-13 20:00:00,12.4,0,0,0,0,0,0,100
2026-03-13 21:00:00,11.2,0,0,0,0,0,0,100
2026-03-13 22:00:00,10.2,0,0,0,0,0,0,100
2026-03-13 23:00:00,9.5,0,0,0,0,0,0,100
2026-03-14 00:00:00,8.9,0,0,0,0,0,0,100
2026-03-14 01:00:00,8.3,0,0,0,0,0,0,100
2026-03-14 02:00:00,8.6,0,0,0,0,0,0,100
2026-03-14 03:00:00,8.4,0,0,0,0,0,0,100
2026-03-14 04:00:00,8.2,0,0,0,0,0,0,100
2026-03-14 05:00:00,7.9,0,0,0,0,0,0,94
2026-03-14 06:00:00,7.7,9,0,9,0,9,0,92
2026-03-14 07:00:00,7.6,63,3,60,12.6,63,0,97
2026-03-14 08:00:00,7.8,112,4,108.00000000000001,9.4,112,0,100
2026-03-14 09:00:00,8.2,179,4,175,6.9,179,0,99
2026-03-14 10:00:00,8.1,202,21,181,30.3,202,0,100
2026-03-14 11:00:00,8.2,273,55,218,72.6,273,0,100
2026-03-14 12:00:00,8.5,302,61,240.99999999999997,79.3,302,376.54,100
2026-03-14 13:00:00,8.2,256,16,240,22,256,578.53,100
2026-03-14 14:00:00,6.9,157,6,151,9.5,157,0,100
2026-03-14 15:00:00,6,79,2,77,4.1,79,0,100
2026-03-14 16:00:00,5.1,55,0,55,0,55,0,100
2026-03-14 17:00:00,4.5,15,0,15,0,15,0,100
2026-03-14 18:00:00,4,0,0,0,0,0,0,100
2026-03-14 19:00:00,3.4,0,0,0,0,0,0,99
2026-03-14 20:00:00,2.8,0,0,0,0,0,0,100
2026-03-14 21:00:00,2.6,0,0,0,0,0,0,100
2026-03-14 22:00:00,2.6,0,0,0,0,0,0,99
2026-03-14 23:00:00,2.6,0,0,0,0,0,0,100
2026-03-15 00:00:00,2.5,0,0,0,0,0,0,100
2026-03-15 01:00:00,2.3,0,0,0,0,0,0,100
2026-03-15 02:00:00,2.2,0,0,0,0,0,0,100
2026-03-15 03:00:00,2.2,0,0,0,0,0,0,100
2026-03-15 04:00:00,2.2,0,0,0,0,0,0,97
2026-03-15 05:00:00,2,0,0,0,0,0,0,100
2026-03-15 06:00:00,1.8,19,2,17,21.6,19,0,80
2026-03-15 07:00:00,1.7,156,67,89,275.3,156,0,53
2026-03-15 08:00:00,2.4,363,236,126.99999999999999,549.7,363,3600,6
2026-03-15 09:00:00,3.8,539,361,178,617.7,539,3600,0
2026-03-15 10:00:00,5.5,683,487,196,697.6,683,3600,38
2026-03-15 11:00:00,7,778.0000000000001,609.9999999999999,168,799.8,778.0000000000001,3600,0
2026-03-15 12:00:00,8.2,798.0000000000001,636,162,822,798.0000000000001,3600,0
2026-03-15 13:00:00,9,747,588,159,805,747,3600,0
2026-03-15 14:00:00,9.8,633,487,146,765.8,633,3600,0
2026-03-15 15:00:00,9.9,456,319,137,642.4,456,3600,14
2026-03-15 16:00:00,9.5,231,100,131,310.7,231,3600,73
2026-03-15 17:00:00,8.6,60,6,54,44.6,60,3600,100
2026-03-15 18:00:00,7.6,0,0,0,0,0,0,100
2026-03-15 19:00:00,6.6,0,0,0,0,0,0,100
2026-03-15 20:00:00,6,0,0,0,0,0,0,100
2026-03-15 21:00:00,5.4,0,0,0,0,0,0,100
2026-03-15 22:00:00,5,0,0,0,0,0,0,100
2026-03-15 23:00:00,4.6,0,0,0,0,0,0,98
2026-03-16 00:00:00,4,0,0,0,0,0,0,42
2026-03-16 01:00:00,3.4,0,0,0,0,0,0,100
2026-03-16 02:00:00,2.2,0,0,0,0,0,0,95
2026-03-16 03:00:00,1.7,0,0,0,0,0,0,100
2026-03-16 04:00:00,1.2,0,0,0,0,0,0,100
2026-03-16 05:00:00,1.2,0,0,0,0,0,0,100
2026-03-16 06:00:00,1.3,19,1,18,10.5,19,0,100
2026-03-16 07:00:00,1.6,128,21,107,84.5,128,0,91
2026-03-16 08:00:00,3.4,277,85,192,195.7,277,734.53,98
2026-03-16 09:00:00,6,499.00000000000006,300,199,509,499.00000000000006,3600,87
2026-03-16 10:00:00,8.8,713,562,151,799.6,713,3600,39
2026-03-16 11:00:00,11.2,791,627,164,817.3,791,3600,17
2026-03-16 12:00:00,12.6,795,618,177,794.4,795,3600,24
2026-03-16 13:00:00,13.4,735,560,175,762.5,735,3600,47
2026-03-16 14:00:00,13.6,630,485,145,758.2,630,3600,61
2026-03-16 15:00:00,13.8,466,348,118,695.9,466,3600,6
2026-03-16 16:00:00,13.6,267,180,87,553.6,267,3600,21
2026-03-16 17:00:00,13.1,77,35,42,257.1,77,3600,4
2026-03-16 18:00:00,12.1,0,0,0,0,0,3600,3
2026-03-16 19:00:00,10.3,0,0,0,0,0,0,4
2026-03-16 20:00:00,8.8,0,0,0,0,0,0,99
2026-03-16 21:00:00,7.5,0,0,0,0,0,0,8
2026-03-16 22:00:00,6.7,0,0,0,0,0,0,18
2026-03-16 23:00:00,6.2,0,0,0,0,0,0,53
2026-03-17 00:00:00,5.6,0,0,0,0,0,0,64
2026-03-17 01:00:00,5,0,0,0,0,0,0,4
2026-03-17 02:00:00,4.8,0,0,0,0,0,0,0
2026-03-17 03:00:00,4.4,0,0,0,0,0,0,25
2026-03-17 04:00:00,4,0,0,0,0,0,0,22
2026-03-17 05:00:00,3.5,0,0,0,0,0,0,4
2026-03-17 06:00:00,3.1,27,7,20,71.5,27,0,0
2026-03-17 07:00:00,2.9,178,98,80,386.2,178,683.35,0
2026-03-17 08:00:00,5.1,382,264,117.99999999999999,600.7,382,3600,0
2026-03-17 09:00:00,7.9,568,432,136,726.9,568,3600,0
2026-03-17 10:00:00,10.9,712.9999999999999,570,143,805.6,712.9999999999999,3600,0
2026-03-17 11:00:00,13.2,800,655,145,848.8000000000001,800,3600,0
2026-03-17 12:00:00,14.5,816,673,143,860.3999999999999,816,3600,0
2026-03-17 13:00:00,15.3,760,621,139,841,760,3600,8
2026-03-17 14:00:00,15.4,624,468,156,727.4,624,3600,51
2026-03-17 15:00:00,15.5,380,172,208,341.6000000000001,380,3600,100
2026-03-17 16:00:00,15,199,55,144,167.5,199,3600,100
2026-03-17 17:00:00,14.1,49,3,46,21.8,49,3223.81,100
2026-03-17 18:00:00,12.9,0,0,0,0,0,0,100
2026-03-17 19:00:00,11.5,0,0,0,0,0,0,100
2026-03-17 20:00:00,10.4,0,0,0,0,0,0,100
2026-03-17 21:00:00,9.2,0,0,0,0,0,0,100
2026-03-17 22:00:00,7.4,0,0,0,0,0,0,100
2026-03-17 23:00:00,6,0,0,0,0,0,0,100
2026-03-18 00:00:00,5.5,0,0,0,0,0,0,100
2026-03-18 01:00:00,5.4,0,0,0,0,0,0,100
2026-03-18 02:00:00,5.8,0,0,0,0,0,0,87
2026-03-18 03:00:00,5.7,0,0,0,0,0,0,95
2026-03-18 04:00:00,5.8,0,0,0,0,0,0,76
2026-03-18 05:00:00,5.9,0,0,0,0,0,0,75
2026-03-18 06:00:00,6.5,11,1,10,10,11,0,87
2026-03-18 07:00:00,7.2,96,23,73,88.8,96,0,100
2026-03-18 08:00:00,8.2,217,71,146,159.7,217,865.49,81
2026-03-18 09:00:00,5.9,206,43,162.99999999999997,71.8,206,2991.68,96
2026-03-18 10:00:00,5.1,220,17,202.99999999999997,23.9,220,353.02,98
2026-03-18 11:00:00,4.7,442,89,353,114.70000000000002,442,0,100
2026-03-18 12:00:00,5.7,567,159,408,202.2,567,1640.37,100
2026-03-18 13:00:00,6.1,626,292,334,393.4,626,3600,100
2026-03-18 14:00:00,6.1,405,82,323,126.7,405,3600,100
2026-03-18 15:00:00,5.8,297,56,241,110.5,297,2002.15,100
2026-03-18 16:00:00,5.6,181,26,155,78.4,181,1513.93,100
2026-03-18 17:00:00,5.1,55,2,53,14.4,55,551.5,100
2026-03-18 18:00:00,4.4,1,0,1,0,0,0,100
2026-03-18 19:00:00,3.7,0,0,0,0,0,0,100
2026-03-18 20:00:00,3,0,0,0,0,0,0,100
2026-03-18 21:00:00,2.7,0,0,0,0,0,0,100
2026-03-18 22:00:00,2.1,0,0,0,0,0,0,100
2026-03-18 23:00:00,1.6,0,0,0,0,0,0,100
2026-03-19 00:00:00,1.2,0,0,0,0,0,0,10
2026-03-19 01:00:00,0.8,0,0,0,0,0,0,38
2026-03-19 02:00:00,0.1,0,0,0,0,0,0,16
2026-03-19 03:00:00,-0.2,0,0,0,0,0,0,0
2026-03-19 04:00:00,-0.4,0,0,0,0,0,0,0
2026-03-19 05:00:00,-0.7,0,0,0,0,0,0,0
2026-03-19 06:00:00,-0.9,33,9,24,87.3,33,0,0
2026-03-19 07:00:00,-0.8,189,87,102,329.6,189,1168.06,8
2026-03-19 08:00:00,2,386,221,165,491.6000000000001,386,3600,10
2026-03-19 09:00:00,5,543,303,240,501.7,543,3600,100
2026-03-19 10:00:00,7.8,644,354,290,493.8,644,3600,100
2026-03-19 11:00:00,9.9,730,413,316.99999999999994,529.2,730,3600,91
2026-03-19 12:00:00,11.6,765,500,265,632.6,765,3600,86
2026-03-19 13:00:00,13,771,612,159,820.1999999999999,771,3600,42
2026-03-19 14:00:00,14.4,662,534,128,820.8,662,3600,15
2026-03-19 15:00:00,14.8,490,379,111,742.6,490,3600,0
2026-03-19 16:00:00,14.8,268,160,108,477.7,268,3600,2
2026-03-19 17:00:00,14.3,73,14,59,99.3,73,3600,100
2026-03-19 18:00:00,13.2,1,0,1,0,0,1280.03,100
2026-03-19 19:00:00,11.3,0,0,0,0,0,0,100
2026-03-19 20:00:00,10.6,0,0,0,0,0,0,100
2026-03-19 21:00:00,9.5,0,0,0,0,0,0,100
2026-03-19 22:00:00,8.9,0,0,0,0,0,0,100
2026-03-19 23:00:00,8.2,0,0,0,0,0,0,100
2026-03-20 00:00:00,7.6,0,0,0,0,0,0,100
2026-03-20 01:00:00,7,0,0,0,0,0,0,76
2026-03-20 02:00:00,6.7,0,0,0,0,0,0,61
2026-03-20 03:00:00,6,0,0,0,0,0,0,56
2026-03-20 04:00:00,5.5,0,0,0,0,0,0,41
2026-03-20 05:00:00,4.8,0,0,0,0,0,0,0
2026-03-20 06:00:00,3.9,35,9,26,85.2,35,0,8
2026-03-20 07:00:00,4,191,95,96,353.1,191,1123.45,71
2026-03-20 08:00:00,7,380,222,158,488.3999999999999,380,3600,73
2026-03-20 09:00:00,9.5,526,293,233.00000000000003,481.3,526,3600,76
2026-03-20 10:00:00,11.7,640,364,276,504.5,640,3600,100
2026-03-20 11:00:00,13.3,711,403.00000000000006,308,513.5,711,3600,100
2026-03-20 12:00:00,14.6,759,485,274,610.4,759,3600,100
2026-03-20 13:00:00,15.6,741,543,198,724,741,3600,86
2026-03-20 14:00:00,16.3,649,511,138,781.0999999999999,649,3600,59
2026-03-20 15:00:00,16.8,485,372,113,724.1,485,3600,10
2026-03-20 16:00:00,16.7,282,194,88,573.7,282,3600,0
2026-03-20 17:00:00,15.7,87,41,46,287.6,87,3600,0
2026-03-20 18:00:00,14.1,1,0,1,0,0,3600,0
2026-03-20 19:00:00,11.7,0,0,0,0,0,0,0
2026-03-20 20:00:00,10.5,0,0,0,0,0,0,0
2026-03-20 21:00:00,9.8,0,0,0,0,0,0,0
2026-03-20 22:00:00,9,0,0,0,0,0,0,0
2026-03-20 23:00:00,8.3,0,0,0,0,0,0,0
2026-03-21 00:00:00,7.7,0,0,0,0,0,0,0
2026-03-21 01:00:00,7.1,0,0,0,0,0,0,0
2026-03-21 02:00:00,6.6,0,0,0,0,0,0,0
2026-03-21 03:00:00,6.2,0,0,0,0,0,0,0
2026-03-21 04:00:00,5.9,0,0,0,0,0,0,0
2026-03-21 05:00:00,5.6,0,0,0,0,0,0,0
2026-03-21 06:00:00,5.5,37,11,26,101.6,37,0,0
2026-03-21 07:00:00,5.9,201,115,86,419.5,201,1653.48,0
2026-03-21 08:00:00,8.3,407,287,119.99999999999999,624.7,407,3600,0
2026-03-21 09:00:00,11.4,591,454,137,740,591,3600,0
2026-03-21 10:00:00,14.2,729.9999999999999,584,146,804.4000000000001,729.9999999999999,3600,0
2026-03-21 11:00:00,16.6,809,662,147,839,809,3600,0
2026-03-21 12:00:00,18.2,821,673.9999999999999,147,844.1,821,3600,0
2026-03-21 13:00:00,19.1,765,623,142,826.6,765,3600,0
2026-03-21 14:00:00,19,649,521,128,792.2,649,3600,0
2026-03-21 15:00:00,19.1,478,364,114,704,478,3600,4
2026-03-21 16:00:00,18.5,278,185,93,542,278,3600,21
2026-03-21 17:00:00,17.6,77,22,55,152.6,77,3600,73
2026-03-21 18:00:00,16.3,1,0,1,0,0,2828.25,100
2026-03-21 19:00:00,15.1,0,0,0,0,0,0,100
2026-03-21 20:00:00,13.9,0,0,0,0,0,0,100
2026-03-21 21:00:00,12.4,0,0,0,0,0,0,100
2026-03-21 22:00:00,11.4,0,0,0,0,0,0,100
2026-03-21 23:00:00,10.8,0,0,0,0,0,0,100
2026-03-22 00:00:00,10.2,0,0,0,0,0,0,100
2026-03-22 01:00:00,9.9,0,0,0,0,0,0,100
2026-03-22 02:00:00,9.8,0,0,0,0,0,0,100
2026-03-22 03:00:00,9.6,0,0,0,0,0,0,100
2026-03-22 04:00:00,9.6,0,0,0,0,0,0,86
2026-03-22 05:00:00,9.5,0,0,0,0,0,0,93
2026-03-22 06:00:00,9.4,25,4,21,36.1,25,0,74
2026-03-22 07:00:00,9.4,124,29,95,103.9,124,0,65
2026-03-22 08:00:00,10.7,252,82,170,176.6,252,1316.93,100
2026-03-22 09:00:00,12.7,345.99999999999994,118,228.00000000000003,190.9,345.99999999999994,3498.21,85
2026-03-22 10:00:00,14.5,508,249,259,340.9,508,3600,80
2026-03-22 11:00:00,16.5,728.9999999999999,480,249,605.1,728.9999999999999,3600,69
2026-03-22 12:00:00,18.8,788,606,182,755.2,788,3600,29
2026-03-22 13:00:00,20.4,662,447.00000000000006,215,590.2,662,3600,58
2026-03-22 14:00:00,20.2,602,407,195,615.5999999999999,602,3600,38
2026-03-22 15:00:00,20.5,440,266,174,511.2,440,3600,53
2026-03-22 16:00:00,20.2,232,99,133,287.4,232,3600,65
2026-03-22 17:00:00,18.9,70,10,60,68.6,70,3600,100
2026-03-22 18:00:00,17.4,1,0,1,0,1,259.04,89
2026-03-22 19:00:00,15.7,0,0,0,0,0,0,70
2026-03-22 20:00:00,13.6,0,0,0,0,0,0,72
2026-03-22 21:00:00,12.3,0,0,0,0,0,0,45
2026-03-22 22:00:00,11.1,0,0,0,0,0,0,70
2026-03-22 23:00:00,10.1,0,0,0,0,0,0,100
2026-03-23 00:00:00,9.5,0,0,0,0,0,0,100
2026-03-23 01:00:00,9.2,0,0,0,0,0,0,100
2026-03-23 02:00:00,8.9,0,0,0,0,0,0,100
2026-03-23 03:00:00,8.5,0,0,0,0,0,0,100
